name,latitude,longitude
Give,55.83977,9.24998
Gistrup,56.9943,9.99085
Gislum,56.7665,9.52028
Gislinge,55.73427,11.54841
Gislev Holme,55.21355,10.60788
Gislev,55.21811,10.60224
Gishale,55.10537,11.96502
Ginnerup,56.73665,8.46002
Ginnerup,56.41068,10.7443
Ginnerup,56.37767,10.10219
Gimming,56.49369,10.09686
Gimlinge,55.32432,11.44137
Gilleleje,56.12196,12.31056
Gierslev,55.49056,11.32121
Gevnø,55.27469,12.29859
Gevninge,55.64544,11.95724
Gettrup,56.72138,8.35736
Gettrup,56.60298,9.8723
Gesten,55.52526,9.20761
Gestelev,55.24,10.42981
Gesinge,54.97972,10.57417
Gesing,55.51443,8.44901
Gesing,55.15457,8.76207
Gesager,55.78939,9.67994
Gerup,55.14034,10.32014
Gerskov,55.49281,10.45993
Gershøj,55.71255,11.96953
Gerringe,54.7176,11.34812
Gerning,56.35792,9.72139
Gerlev,55.82001,12.01566
Gerlev,55.3524,11.33675
Gerdrup,55.71598,12.12411
Gerdrup,55.27573,11.72149
Gerding,56.89469,9.95509
Gerå Enge,57.12933,10.39777
Gerå,57.11788,10.37661
Gentofte,55.74903,12.54601
Genner,55.12022,9.4306
Gelstrup,56.97334,9.67435
Gelstrup,55.84193,11.69485
Gelsted Tårup,55.40192,9.98497
Gelsted,55.39878,9.97314
Gelsted,55.29456,11.75314
Gellerup,55.63091,8.51683
Gelbjerg,55.43354,9.90661
Gelballe,55.48644,9.35323
Gejsing,55.49846,9.27001
Gejlbjerg,55.19618,8.85286
Gejlbjerg,55.11729,9.14934
Gejlå,54.894,9.36452
Gedved,55.93085,9.84601
Gedsted,56.68915,9.33667
Gedser,54.57644,11.93004
Geding,56.2072,10.09343
Gedesby,54.60276,11.94115
Gederød,55.0752,12.08924
Gedeløkke,56.68333,8.9
Geddal,56.5385,8.75836
Gauerslund,55.6524,9.66627
Gatten,56.88014,9.40575
Gassum,56.57504,9.99733
Gåskær,55.39911,9.32677
Gåskær,54.97006,9.22378
Gåsetofte,55.70345,11.10945
Gåser,57.01231,10.1815
Gårslev,55.63732,9.69852
Gårsdal,56.43702,9.30216
Gårestrup,57.48333,9.95
Gårdeby,54.90519,9.25292
Gårde,55.76319,8.61338
Gantrup,55.99698,9.71847
Gånsager,55.21205,8.88512
Gannebro,55.27987,12.16243
Ganløse,55.79124,12.26421
Gangsted,55.92708,9.99978
Gandrup,56.74249,9.82298
Gandrup,57.05744,10.18137
Ganderup,55.30879,8.98183
Gamtofte,55.28386,9.9757
Gamstrup,56.70229,8.99711
Gamst,55.48874,9.20336
Gammerød,55.52224,11.96934
Gammel Ullits,56.71585,9.30975
Gammel Ullerød,55.94127,12.27687
Gammel Svebølle,55.63679,11.31716
Gammelstrup,56.4882,9.17301
Gammelstrup,55.98032,9.67615
Gammel Stenderup,55.18042,10.26406
Gammelsole,55.77539,9.64086
Gammel Skrøbelev,54.93003,10.76028
Gammel Skovbøl,55.00679,9.54674
Gammel Skørping,56.86428,9.88969
Gammel Sindal,57.48599,10.19028
Gammel Rye,56.07492,9.69788
Gammel Rønbjerg,56.53569,8.87343
Gammel Nyby,55.02703,10.62579
Gammel Nørager,56.72617,9.59711
Gammel Lundby,55.11375,11.89483
Gammel Lejre,55.61784,11.96903
Gammel Ladegård,55.23183,9.34154
Gammelkirke,57.17534,10.21449
Gammel Hviding,55.25901,8.68775
Gammel Hvam,56.66899,9.48905
Gammel Holte,55.83802,12.51195
Gammel Havdrup,55.55171,12.15911
Gammel Hasseris,57.02536,9.87076
Gammel Hampen,56.00878,9.38137
Gammelgab,54.86384,9.69149
Gammelby,55.45962,8.5002
Gammelby,54.93011,12.0474
Gammelby,56.78443,8.4381
Gammelby,55.74008,9.34537
Gammelby,55.71554,9.79541
Gammelby,55.51402,9.09088
Gammelby,55.29565,12.19901
Gammel Blåhøj,55.85659,8.99979
Gammel Asmild,56.45268,9.44625
Gammel Ålbo,55.46587,9.6785
Gammel Agersted,57.21212,10.38286
Gamløse,55.76273,11.82313
Gamle Vodskov,57.11154,10.03378
Gamlevælde,55.1776,14.98403
Gamle Arnborg,56.01388,8.99489
Gamby,55.47921,10.10296
Gamborg,55.46354,9.80089
Galtrup,56.84467,8.72318
Galten,56.35,10.05
Galten,56.15902,9.91691
Galstho,55.6172,8.88929
Galsted,55.16045,9.21456
Gallehus,54.95766,8.81324
Galdbjerg,55.17139,10.7043
Gadstrup,55.56784,12.08909
Gadstrup,55.43755,9.88183
Gadsbølle,55.40762,10.10855
Gadevang,55.96633,12.28858
Gadeby,55.11982,15.03316
Gadeby,55.05816,15.05348
Gadbjerg,55.77152,9.32484
Gabøl,55.25375,9.15453
Gåbense,54.94261,11.87362
Fyrkilde,56.76512,9.71061
Fynslund,55.54328,9.31153
Fynshav,54.98758,9.98012
Fyllested,55.47515,9.99362
Futting,56.28321,9.78684
Fusager,56.45532,9.23416
Furreby,57.37958,9.73231
Funder Kirkeby,56.15376,9.44224
Funder,56.15134,9.48028
Fulden,56.07366,10.22424
Fulby,55.46894,11.61089
Fuglsø,56.19291,10.53603
Fuglslev,56.28595,10.7182
Fuglsig,55.55493,8.73571
Fuglse,54.70735,11.52344
Fuglsbølle,54.90305,10.76177
Fuglsang,56.38311,10.8966
Fuglsang,55.60128,9.32149
Fuglsang,55.2352,12.16034
Fuglsang,55.1185,12.13431
Fuglesangen,55.22014,14.73239
Fuglebækshuse,55.0748,11.82979
Fuglebjerg,55.30604,11.54766
Fuglbjerg,56.19774,8.18883
Frydendal,54.86555,9.33345
Frydenborg,55.45444,9.6874
Fruerlund,56.79026,10.27184
Fruering,56.03463,9.99439
Fruens Bøge,55.37501,10.36201
Frostrup,55.82697,11.66179
Frøstrup,55.7417,8.40785
Frøstrup,57.08671,8.99576
Frøslevvang,56.78792,8.75195
Frøslev,56.8051,8.72912
Frøslev,55.29094,12.32018
Frøslev,54.82137,9.34148
Frøsig,55.7723,8.63496
Frøruprød,55.36254,9.42115
Frørup,55.37158,9.40031
Frørup,55.24242,10.71563
Frølunde,55.36932,11.18347
Frølund,56.16122,9.08485
Frøbjerg,55.33483,10.10082
Frisvad,55.66767,8.51659
Fristrup,57.13479,9.70885
Fristrup,56.61319,9.61829
Frisenvold,56.41463,9.97079
Frifelt,55.21543,8.83229
Færgeland,54.82726,11.13454
Frestrup,54.93412,9.15037
Fræer,56.85939,9.93364
Frendved,55.57982,11.34188
Frenderup,55.80309,11.62048
Frenderup,55.51536,11.64198
Frenderup,55.29154,12.06945
Fremmelev,55.50018,10.35461
Freltofte,55.2842,10.42475
Frellesvig,54.9771,10.81553
Frejstrup,56.94262,9.43442
Frejlev Østermark,54.69783,11.79599
Frejlev,57.00623,9.81711
Frejlev,54.70286,11.76641
Fregerslev,56.06891,10.03653
Freerslev,55.90282,12.24131
Freerslev,55.32807,12.01822
Fredtofte,55.90835,12.44718
Fredsted,55.60946,9.48455
Fredsted,55.23853,9.43359
Fredsø,56.76834,8.78938
Fredskilde,56.90531,8.4173
Fredsgårde,55.37982,11.85996
Frederiksværk,55.97073,12.0225
Frederikssund,55.83956,12.06896
Frederiksmose,56.22927,9.38164
Frederikshøj,55.26376,10.72817
Frederikshof,55,9.96667
Frederikshavn,57.44073,10.53661
Frederikshåb,55.66806,9.19638
Frederiksdal,56.21949,9.39486
Frederiksbjerg,56.14502,10.19806
Frederiksberg,55.67938,12.53463
Frederiksberg,57.2528,10.29983
Frederiksberg,56.45,10.05
Frederiksberg,55.41618,11.56934
Frederiks,56.34038,9.25539
Fredericia,55.56568,9.75257
Fredensdal,57.11145,9.51564
Fredensborg,55.97558,12.40314
Fredbjerg,56.80831,9.29528
Fraugde Kærby,55.37343,10.48675
Fraugde,55.35539,10.48507
Frankfri,55.30184,10.25542
Frankerup,55.63642,11.20074
Frankerup,55.30542,11.36613
Frammerslev,56.66737,8.91901
Framlev,56.15664,10.01318
Fragtrup,56.77295,9.2921
Fovslet Mark,55.41681,9.4396
Fovsing,56.46653,8.52245
Fovrfelt,55.50381,8.40805
Fovlum,56.73252,9.27435
Foverup,55.02867,9.18253
Foulum,56.49688,9.58358
Forum,55.55413,8.47435
Fortunen,55.77861,12.54089
Forsinge,55.6453,11.23653
Forneby,54.78371,11.55924
Formyre,56.50469,9.5912
Forlev Stationsby,55.36718,11.26061
Forlev,56.06547,9.89694
Forlev,55.38333,11.28333
Forballum,55.10904,8.71747
Føvling,55.93626,9.61306
Føvling,55.45209,8.93957
Førstballe,55.74807,9.2733
Førslev,55.27658,11.57902
Føns,55.42567,9.83016
Føllenslev,55.72546,11.3508
Følle,56.30804,10.44053
Follerup,55.5978,9.60316
Fole,55.31501,8.9826
Foldsted,55.60889,9.61436
Foldingbro,55.44247,9.00259
Folding,55.45696,9.01226
Foldbjerg,57.35382,9.96736
Folby,56.25269,10.02453
Fogstrup,56.06887,9.49626
Foersum,55.85631,8.53792
Fodslette,54.81757,10.73413
Fodby,55.24724,11.67629
Flyvbjerg,57.30521,10.06694
Fly,56.4923,9.01132
Flovtrup,56.79059,9.07913
Flovt,55.24112,9.66802
Flovlev,56.63623,8.51404
Fløng,55.66212,12.18698
Fløjterup,55.40602,12.05411
Fløjstrup,56.41125,10.26642
Fløjstrup,55.77084,9.50425
Flødstrup,55.3834,10.66779
Floes,56.45511,10.24812
Flintinge,54.74895,11.77328
Flinterup,55.58715,11.21687
Flensted,56.14934,9.78764
Fleninge,55.14827,10.329
Flemstofte,55.28692,11.52539
Flemming,55.86869,9.66753
Flemløse,55.2502,10.06775
Flejsborg-Svenstrup,56.86697,9.37002
Flejsborg,56.8618,9.33918
Flegum,57.07485,9.44385
Flauenskjold,57.24955,10.28677
Flårupmelle,54.67753,11.55214
Flarup,56.72207,8.38686
Flårup,54.69041,11.54992
Flamsted,56.91246,9.96159
Flakkebjerg,55.31155,11.39598
Fladstrup,56.37634,10.78409
Flade,57.4501,10.50389
Flade,56.88937,8.79309
Fladbjerg,56.66639,10.04667
Fladbjerg,56.12193,8.31954
Fjærsted,55.26285,8.86896
Fjællebroen,55.05998,10.38361
Fjerupgårde,56.4547,10.54077
Fjerritslev,57.08134,9.26643
Fjerbæk,55.87765,8.41254
Fjenstrup,54.87113,12.01028
Fjenneslevmagle,55.42999,11.65868
Fjenneslev,55.44095,11.66943
Fjelstrup,55.32234,9.56212
Fjelsted,56.62346,9.94153
Fjelsted,55.44071,10.01448
Fjelsø,56.66508,9.43378
Fjellerup Strand,56.5162,10.60702
Fjellerup Mark,56.48402,10.5911
Fjellerup,56.50574,10.58813
Fjellerup,55.45224,10.03097
Fjellerup,55.23522,10.56443
Fjellerup,55.22587,10.58798
Fjellerad,56.92514,10.01934
Fjellenstrup,56.11054,12.29691
Fjelde,54.75061,11.6639
Fjelby,54.89537,9.99026
Fjand Gårde,56.32073,8.15215
Fjaltring,56.4737,8.14058
Fjallerslev,56.7919,8.6791
Fitting,55.62279,9.14303
Fiskophuse,55.03796,10.5542
Fiskbæk,56.51084,9.30863
Fiskbæk,56.04526,8.61989
Fiskbæk,54.94068,9.60069
Firhøje,56.68898,9.35898
Firhøj,56.09557,12.35559
Firgårde,56.08744,9.80567
Firehuse,56.34522,9.20993
Firehuse,55.6322,9.41408
Findinge,55.21748,10.4216
Finderup,56.70002,9.78102
Finderup,56.41345,9.29083
Finderup,56.05767,8.50406
Finderup,55.50133,11.31045
Filskov Mark,55.8,9.08333
Filskov,55.81118,9.03551
Fillerup,55.9621,10.10679
Filholm,57.30559,9.8502
Fidde,55.71667,8.3
Ferup Nyvang,55.54769,9.39005
Ferup,55.53095,9.38068
Ferslev,56.95244,9.89705
Ferslev,55.76004,11.91264
Ferritslev,55.31018,10.58769
Ferring,56.52684,8.12475
Ferle,56.08361,12.36409
Fensten,55.90456,10.18819
Fensmark,55.27919,11.80382
Fensholt,55.98557,10.08082
Femmøller,56.2395,10.57397
Felstedskov,55.0186,9.51921
Felsted,54.97969,9.50522
Feldballe,56.28505,10.58592
Fejrup,56.13291,10.50019
Fejrskov Huse,56.10629,9.00271
Febbersted,57.10769,8.67434
Fæbæk,55.06243,10.88336
Favstrup,55.33199,9.51901
Favsbjerg,55.05,9.18333
Favrvrå,55.33851,9.4686
Favrskov Mark,56.32615,9.99643
Favrskov,55.36926,9.96837
Favrlund,55.29663,8.837
Favrholt,57.21932,10.45243
Favrholt,57.43357,10.43488
Favrholt,56.18102,9.13108
Favrby,55.23333,12.16667
Favrbo,55.70311,11.3683
Fausing,56.44499,10.28201
Fastrup,56.10352,9.05291
Fastrup,56.53119,9.61077
Fastrup,56.03961,10.06105
Fasterlund,56.02577,8.61732
Fasterkær,55.98754,8.60827
Fasterholt,56.01036,9.11449
Faster,55.98607,8.59434
Fårvang,56.26751,9.72782
Fårup Klit,57.2842,9.66274
Fårup,57.27091,9.67034
Fårup,56.77517,8.83902
Fårup,56.54543,9.85122
Fårup,56.36666,10.24944
Fårup,56.36035,9.54464
Fårup,56.33293,10.43386
Fårup,56.20911,10.07005
Fårup,55.16133,11.89521
Farum,55.80858,12.36066
Farstrup,56.98538,9.45989
Farstrup,55.46934,10.19439
Farsø,56.77276,9.33925
Farris,55.38464,9.26817
Farre Hede,56.20526,9.87418
Farre,56.21783,9.84411
Farre,55.80373,9.25478
Fårhus,54.85971,9.32573
Fårevejle Stationsby,55.78569,11.46673
Fårevejle,55.8,11.45
Farendløse,55.3919,11.88732
Fåreby,55.08481,14.91994
Fåre,56.45302,8.26135
Fårdrup,55.32097,11.34352
Fårbæk,56.36896,9.07376
Fårbjerg,57.40462,10.17964
Fanø Vesterhavsbad,55.43503,8.36788
Fannerup,56.39984,10.71342
Fangel Torp,55.30721,10.32617
Fangel,55.31216,10.31898
Fandrup,56.76408,9.30104
Falslev,56.67492,10.09644
Falling,55.90866,10.13111
Fallesgårde,56.37182,9.27103
Falkærgårde,56.33901,10.40569
Falkerslev,54.83514,12.00037
Falen,55.8348,8.27547
Faldsled,55.14991,10.14894
Faksinge,55.1127,11.98746
Fakse Ladeplads,55.21981,12.17013
Fakse,55.24686,12.11764
Fakkegrav,55.68194,9.77355
Fajstrup,56.22598,9.95922
Faddersbøl,56.92921,8.45533
Fåborg,55.58692,8.73842
Faaborg,55.0951,10.24226
Fabjerg,56.52528,8.38333
Evetofte,55.98149,11.9777
Everdrup,55.20249,11.95888
Ettrup,56.7662,8.40172
Ettrup,56.64918,9.44729
Etterup,55.42038,10.06751
Ettehave,54.73722,11.62891
Estvad,56.52827,8.96681
Estrup Gårde,56.32563,10.24851
Estrup,56.91998,9.77444
Estrup,56.34876,8.48443
Estrup,55.49381,11.74063
Essig,56.29169,10.55828
Esrum,56.05093,12.37946
Espergærde,56,12.56667
Espe,55.20122,10.41212
Eskærhede,57.54454,10.30304
Eskør,55.38694,9.85633
Eskilstrup,55.85568,11.63422
Eskilstrup,55.52754,10.06094
Eskilstrup,55.27241,10.52164
Eskilstrup,55.22883,12.02938
Eskilstrup,54.85574,11.88668
Eskerod,56.29384,10.34862
Eskelund,55.4872,9.0192
Eskebjerg,55.71296,11.30446
Esby,56.12419,10.53725
Esbøl,55.81667,8.41667
Esbjerg,55.47028,8.45187
Ertebølle,56.81005,9.17694
Ertebjerg,54.93333,9.98333
Ersted,56.82036,9.7742
Erslev,56.82984,8.75008
Erslev,56.36152,10.07297
Erritsø,55.54482,9.71886
Errindlev Fæland,54.64897,11.53855
Errindlev,54.66896,11.49505
Errested,55.29282,9.50614
Erlev,55.24249,9.47384
Erkilstrup,56.95686,9.43494
Erikstrup,54.78529,11.43726
Eriknauer,55.83839,9.73878
Erdrup,55.31547,11.30878
Ensted,54.98333,9.4
Enslev,56.61528,10.12495
Enslev,56.41371,10.81463
Enslev,56.35629,9.83505
Enslev,56.0922,10.07761
Enø By,55.17271,11.6708
Enner,55.91656,9.71645
Ennebølle,55.07461,10.88836
Engvang,55.5042,11.18205
Engum,55.7419,9.65846
Englerup,55.65657,11.81794
Englerup,55.41442,11.74109
Engesvang,56.17071,9.3495
Engestofte,54.76286,11.56213
Engelstrup,56.91857,9.30845
Engelstrup,55.80098,11.57652
Engelstrup,55.19315,11.98182
Engelstofte,55.37443,11.65564
Engelst,56.82613,9.05496
Engeldrup,55.54426,10.23654
Engedal,56.42374,9.10582
Engebæk,55.88117,8.95334
Enebjerg,55.5046,10.70298
Endrup,55.99302,12.40055
Endrup,55.52437,8.72473
Endeslev,55.36478,12.18728
Enderupskov,55.28399,8.94929
Enderup,55.2715,8.69444
Endelave By,55.75729,10.27096
Endegårde,55.10844,12.06297
Emtekær,55.3544,9.89868
Emmersbæk,57.57643,9.96741
Emmerlev,54.98248,8.67742
Emmerbølle,55.02958,10.86303
Emmelev,56.63333,10.8
Emmelev,55.53447,10.36533
Emdrup,55.72555,12.54427
Emborg,56.0519,9.74951
Emb,56.71673,8.68439
Em,57.34446,9.91304
Eltang,55.52853,9.53794
Elstrup,54.99446,9.89299
Elsted,56.88424,8.55157
Elsted,56.24612,10.23832
Elsø,56.80277,8.79378
Elsmark,55.0399,9.81217
Elsegårde,56.16836,10.72142
Elsborg,56.33369,9.48305
Elmelunde,54.99604,12.40096
Elmelund,55.38105,10.31026
Ellum Mark,55.02364,8.90556
Ellum,55.0442,8.90108
Ellinge,55.31553,10.62408
Elling,57.47689,10.47988
Elling,55.96212,9.82342
Ellidshøj,56.93227,9.8711
Ellested,55.24723,10.60964
Ellesø,55.41518,9.91796
Ellerup,56.23032,9.76579
Ellerup,55.16891,10.65891
Ellerød,55.03367,11.98088
Ellekær,55.07642,10.70192
Ellekilde,56.07735,12.53006
Ellede,55.70661,11.05838
Elleby,55.12963,15.00835
Elkær,56.26667,9.16667
Elkenøre,54.73144,11.9832
Eliselund,55.01667,9.46667
Elev,56.24288,10.19731
Eldrup,55.94381,9.86753
Elbæk,55.92137,9.9976
Ejstrup,56.84865,9.33949
Ejstrup,56.0113,8.64239
Ejstrup,56.81848,10.02946
Ejstrup,56.55593,9.42547
Ejstrup,56.17283,8.27636
Ejstrup,55.98407,9.28185
Ejstrup,55.5035,9.37793
Ejsingholm,56.52157,8.74495
Ejsing,56.5218,8.78599
Ejlstrup,56.01519,12.25914
Ejlskov,55.49828,10.06
Ejlby Lunde,55.54181,10.1856
Ejlby,55.53818,10.17758
Ejersted,57.29323,9.67024
Ejerslev,56.9235,8.90093
Ejer,55.98163,9.82138
Ejdrup,56.89077,9.53918
Ejby,55.69988,12.40963
Ejby,55.68923,11.84725
Ejby,55.4858,12.08171
Ejby,55.4301,9.92973
Ejby,55.4,10.43333
Egvad,55.07853,9.251
Egum,55.5941,9.71032
Egtved,55.61796,9.30102
Egsmark Strand,56.22559,10.65056
Egsmark,56.22839,10.65913
Egøje,55.42195,12.1881
Egholt,55.53026,9.28364
Egholm,57.06867,9.83681
Eggeslevmagle,55.28613,11.34887
Eggeslevlille,55.26267,11.36224
Eggebæk,54.90405,9.20276
Eget,54.79926,12.01362
Egeskov,55.61259,9.74605
Egeskov,55.16841,10.48122
Egerup,55.45454,11.70262
Egerup,55.27613,11.25644
Egerup,55.26443,9.97169
Egernsund,54.90545,9.60709
Egeris,56.55183,9.01935
Egense,56.96258,10.27013
Egense,55.53929,10.43151
Egense,55.04913,10.52561
Egense,54.92282,11.76903
Egens,56.2689,10.5166
Egen,54.97611,9.88609
Egemosedam,55.30086,10.05462
Egelund,56.34579,9.08197
Egelund,54.664,11.518
Egelev,54.89652,11.84247
Egeby,55.06226,15.00055
Egebølle,54.76667,11.18333
Egebæk,55.2823,8.72721
Egebjerg,56.53333,8.81667
Egebjerg,55.90655,9.83758
Egebjerg,55.84397,11.6772
Egebjerg,55.09916,10.50755
Egebjerg,54.76268,11.9814
Egå,56.21364,10.2644
Eg,56.17941,10.42534
Eg,55.76667,8.8
Edslev,56.11796,10.01225
Edderup,56.65046,10.11945
Ebstrup,56.21221,9.53831
Ebeltoft,56.19442,10.6821
Ebdrup,56.3346,10.54702
Ebbeskov,55.26085,12.15214
Ebberup,55.56478,11.82127
Ebberup,55.24328,9.98207
Ebbeløkke,55.95613,11.48621
Dystrup,56.3,8.38333
Dysted,55.227,11.92361
Dyrvig,55.87256,8.74603
Dyrlev,55.09401,11.97662
Dyrheden,57.29431,10.49775
Dyrhave,55.04932,9.47992
Dyreby,55.69921,8.29439
Dyreborg,55.06926,10.20926
Dyrby,56.58709,10.02685
Dynt,54.87692,9.70688
Dyngby,55.95438,10.24196
Dyndved,54.98686,9.85466
Dyndeby,55.0133,15.02599
Dybvadsrække,55.79516,8.83548
Dybvad,57.27204,10.35946
Dybebjerg,56.52255,8.20883
Dybe,56.51254,8.16926
Dybbøl,54.91079,9.73601
Dvergetved,57.47733,10.3739
Durup,56.74394,8.95045
Durup,56.71731,9.61995
Dunkær Mark,54.82663,10.41895
Dunkær,54.84797,10.41773
Dukkerup,54.86547,11.97992
Duebjerggård,55.17628,14.75422
Duborg,54.94443,9.16706
Dryhus,54.92466,8.84633
Dærup,55.28096,10.07462
Druestrup,55.31133,12.08273
Drostrup,55.52161,9.14467
Drøstrup,57.03569,9.24696
Drøsselbjerg,55.4724,11.20974
Dronningmølle,56.09492,12.38523
Dronninglund,57.16035,10.29287
Dronninggård,55.80905,12.45404
Dronningborg,56.47489,10.0813
Drongstrup,55.95525,8.79655
Drigstrup,55.46708,10.60613
Dreslette,55.22601,10.03725
Drengsted,55.0971,8.83542
Drejø,54.96968,10.42026
Drejens,55.50437,9.57581
Dræby,55.45032,10.52149
Draved,55.02234,8.97765
Drastrup,57.00614,9.85564
Drastrup,56.44398,10.16998
Drantum,55.91489,9.10595
Dramstrup,55.65863,11.57975
Drammelstrup,56.454,10.30974
Drammelstrup,56.32113,10.7012
Drammelsbæk,55.95,10.18333
Dragstrup,56.82018,8.67137
Dragstrup,56.07745,12.34847
Dragsbæk,56.94936,8.65915
Dragør,55.59455,12.66638
Dragerup,55.71787,11.7589
Dråby,56.22232,10.7004
Doverodde,56.71963,8.46994
Dover,56.71698,8.45113
Dover,55.42912,9.01473
Dorteasminde,55.85457,9.5961
Dorf,57.22369,10.30745
Døvling,55.91141,8.92943
Døstrup,56.68711,9.747
Døstrup,55.11806,8.80857
Dørup,56.0987,10.02012
Dørup,56.02566,9.76059
Dørslund,55.96591,9.12383
Dørken,55.87943,9.26414
Dønnevælde,56.04888,12.26088
Dømmestrup,55.30919,10.3725
Døllefjelde Langet,54.73016,11.71014
Døllefjelde,54.73268,11.69089
Døjringe,55.48929,11.56758
Donslund,55.64579,8.94943
Donse,55.89374,12.41908
Dons,55.55488,9.44265
Dongs-Højrup,55.12687,10.55736
Dong,55.19643,10.63689
Dommerby,56.55305,9.07648
Dolmer,56.42793,10.85296
Dollerup,56.72881,9.24659
Dollerup,56.96258,8.5725
Dollerup,56.87734,10.03267
Dollerup,56.37116,9.31938
Dollerup,55.47348,9.28929
Dokkedal,56.904,10.25306
Djørup,56.93885,9.59044
Djeld,56.43586,8.85809
Diget,57.57036,10.07777
Diernæs,55.1587,9.47668
Diernæs,55.10668,10.29133
Dianalund,55.53133,11.4925
Demstrup,56.33575,9.42374
Dellerup,56.39815,8.59132
Dejret,56.19771,10.40424
Dejbjerg,56.00128,8.41801
Degnbøl,57.52269,10.10798
Debelmose,55.9623,8.60485
Debel,56.8202,9.00539
Debel,55.60985,8.83518
Davinde,55.34041,10.54599
Davding,55.97883,9.57337
Daugstrup,55.49182,10.40564
Daugbjerg,56.43592,9.13141
Daugårdstrand,55.70315,9.70272
Daugård,55.73511,9.70305
Dåstrup,55.55677,12.01381
Darup,55.60969,12.05815
Danstrup,56.37067,9.73653
Danstrup,55.99454,12.43693
Dannemare Høje,54.73321,11.15234
Dannemare,54.76245,11.18727
Damsholte,54.93931,12.21903
Dammergårde,56.75111,9.29632
Damgårde,55.4247,10.32278
Damgård,54.88333,10.36667
Dalum,55.36425,10.36549
Dalstrup,56.72284,8.92332
Dalslunde,55.10936,15.04011
Dalsgårde,56.40388,9.57088
Dalsgårde,56.21866,9.64792
Dalsgård,56.28333,9.55
Dalsgård,54.8928,9.57727
Dalmose,55.29422,11.41842
Dallerup,56.16891,9.78791
Dall,56.97951,9.88274
Daler,54.96967,8.74349
Daldover,55.69043,9.25861
Dalbyover,56.61934,10.20056
Dalbyneder,56.63401,10.22128
Dalby-Borup,55.31119,12.06849
Dalby,56.22026,9.75642
Dalby,55.79325,11.95434
Dalby,55.51424,11.17457
Dalby,55.51698,10.65922
Dalby,55.46681,9.50788
Dalby,55.30971,12.05745
Dalager,55.97046,8.64534
Dagsvad,56.41638,9.8976
Dagstrup,56.34896,10.41466
Dagnæs,55.84002,9.85443
Dageløkke,55.95537,12.50167
Dageløkke,55.06308,10.86433
Croneshvile,55.33333,11.31667
Cimbria,56.68333,10.05
Christiansminde,55.06667,10.63333
Christianshede Stationsby,56.10406,9.40793
Christianshede,56.11705,9.36945
Christianshavn,55.67383,12.59541
Christiansfeld,55.35817,9.48701
Christiansbjerg,56.18333,10.2
Christiania,55.67346,12.59765
Charlottenlund,55.75367,12.59181
Centrum,56.73907,8.75398
Cecilielyst,55.03333,9.4
Bystrup,56.67361,9.36491
Bysted,56.75065,8.9231
Byskov,54.83771,11.84121
Byrum,57.25679,10.99738
Byrsted,56.91053,9.68279
Bynkel,55.29319,10.72963
Byllerup,55.45375,9.88731
Bylderup-Bov,54.93866,9.0857
Bylderup,54.94534,9.10378
Bygum,56.69225,9.44681
Bybæk,55.70628,9.5932
Bybjerg,55.76787,11.80357
Butterup,55.70047,11.61862
Buske,55.36153,11.77163
Busk,56.14672,9.09723
Busholm,54.85667,9.66003
Busene,54.96101,12.52652
Busemarke,54.96954,12.47828
Bursø,54.73694,11.49018
Burkal,54.91651,9.07137
Burgårde,55.99672,9.59792
Bur,56.36496,8.42665
Buntje-Ballum,55.06106,8.64715
Bunken,57.62437,10.42365
Bundsgård,55.89138,8.63383
Bullerup,55.42686,10.47137
Buksager,56.64554,8.87039
Bukkjær,55.99644,8.82646
Bukkerup,55.59053,11.79122
Bukkerup,55.2935,10.06809
Bukkehave,54.72171,11.38581
Bugtrup,56.36064,10.57076
Buerup,55.59285,11.33969
Buderup,54.79106,11.5778
Buddum,56.74998,10.24832
Buddinge,55.75769,12.48899
Bubel,55.46197,9.95527
Bryrup,56.02285,9.51827
Bryndumdam,55.51985,8.49433
Bryndum,55.53593,8.47885
Brylle,55.31979,10.24868
Brydegård,55.20814,9.99634
Brydebølle,54.79076,11.12164
Brydebjerg,54.70727,11.66775
Bruunshåb,56.42084,9.4399
Bruserup,54.673,11.90104
Bruntofte,54.83275,11.87182
Brunsnæs,54.86539,9.64066
Brunshuse,55.20091,10.00166
Brunmose,56.41443,10.43256
Brunemose,55.36077,11.53232
Brundt,56.29305,9.95788
Brundlund,55.03853,9.41795
Brunde,55.07025,9.35912
Brundbymark,55.83333,10.65
Brundby,55.81335,10.60402
Brund,56.98382,8.71793
Brund,55.8139,9.95747
Brunbjerg,56.37442,8.85065
Brunbjerg,56.20284,8.16348
Brudager,55.11599,10.67503
Bersby,56.50435,8.95998
Brovst,57.09562,9.52801
Brovad,55.54496,9.68017
Broskov,55.14445,11.99826
Brorup,55.23208,11.56581
Brorstrup,56.76396,9.64907
Brorsbøl,55.23909,9.52095
Brorfelde,55.61977,11.66767
Brordrup,55.57692,12.08466
Brøttrup,56.90703,9.23051
Brøstrup,55.36123,9.00607
Brørup,55.98342,9.9182
Brørup,55.48194,9.01756
Brønshøj,55.70571,12.49637
Brønsholm,55.91225,12.47663
Brønserod,55.40267,10.16071
Brøns,55.19498,8.72857
Brøndumdam,55.53333,8.5
Brøndum,57.10045,9.2701
Brøndum,56.96551,9.35604
Brøndum,56.62371,9.6999
Brøndum,56.58504,8.90879
Brøndstrup,56.514,10.79301
